number;shape;provenance;date;latitude;longitude
301891;AMPHORA, NECK;ITALY, BOLOGNA;-550 to -500;44.504822;11.34516
301892;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
301910;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
301911;AMPHORA, NECK;ITALY, BOLSENA;-550 to -500;42.6438312530518;11.9850564002991
301913;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302079;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302080;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302081;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302082;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302084;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302085;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302086;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302087;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302088;AMPHORA A;ITALY, CUMAE;-550 to -500;40.847093;14.056149
302089;AMPHORA A;SICILY, AGRIGENTO;-550 to -500;37.311199;13.576784
302090;AMPHORA A;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302092;AMPHORA A;ITALY, CHIUSI;-550 to -500;43.016948;11.948318
302093;AMPHORA A;ITALY, ORVIETO (?);-550 to -500;42.717171;12.10499
302096;AMPHORA FRAGMENT;ATHENS, AGORA;-550 to -500;37.995486;23.731327
302097;AMPHORA FRAGMENT;ITALY, TARANTO;-550 to -500;40.47611;17.22972
302100;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302101;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302102;AMPHORA B;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302105;AMPHORA B;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
302117;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302119;AMPHORA, NECK;ITALY, SUESSULA;-550 to -500;40.956437;14.346943
302120;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302121;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302123;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302125;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302127;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302130;AMPHORA, NECK;SABINA;-550 to -500;41.875;12.625
302131;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302132;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302137;AMPHORA, NECK;ITALY, ORVIETO;-550 to -500;42.718642;12.114315
302140;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302141;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
302142;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302143;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
302144;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302147;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302148;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302149;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302151;AMPHORA, NECK;ITALY, FALERII;-550 to -500;42.227056;12.446222
302155;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302156;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302157;AMPHORA, NECK;ITALY, ORVIETO (?);-550 to -500;42.717171;12.10499
302158;AMPHORA, NECK;ITALY, TOSCANELLA;-550 to -500;42.418895;11.870213
302159;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302163;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302164;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302165;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302167;AMPHORA, NECK FRAGMENT;ITALY, CIVITAVECCHIA;-550 to -500;42.0932540893555;11.7967414855957
302168;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302170;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302173;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302174;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302176;AMPHORA, NECK;ITALY, NEPI;-550 to -500;42.242939;12.34738
302180;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302184;AMPHORA, NECK;SICILY, GELA;-550 to -500;37.07117;14.248967
302185;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302186;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302187;AMPHORA, NECK;SICILY, AGRIGENTO;-550 to -500;37.311199;13.576784
302189;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302190;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302193;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302196;AMPHORA, NECK;ITALY, FALERII;-550 to -500;42.227056;12.446222
302198;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302201;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302202;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302203;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302207;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302208;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302213;AMPHORA, NECK;SICILY, GELA;-550 to -500;37.07117;14.248967
302217;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302218;AMPHORA A;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302219;AMPHORA A;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302221;AMPHORA FRAGMENT;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302223;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302224;AMPHORA, NECK;ITALY, CHIUSI;-550 to -500;43.016948;11.948318
302225;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302226;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302227;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302234;AMPHORA B;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
302235;AMPHORA B;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302237;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302238;AMPHORA B;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302239;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302240;AMPHORA FRAGMENT;ITALY, TARANTO;-550 to -500;40.47611;17.22972
302241;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302243;AMPHORA A;ITALY, ORVIETO;-550 to -500;42.718642;12.114315
302245;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302248;AMPHORA, NECK;ITALY, ORVIETO;-550 to -500;42.718642;12.114315
302249;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302253;AMPHORA, NECK;ITALY, CAPUA;-550 to -500;41.100278;14.221244
302254;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302255;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302284;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302285;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302286;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302288;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302297;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302396;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302397;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302401;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302404;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
302750;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302751;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302752;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302753;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI (?);-550 to -500;41.992798;12.092428
302754;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI (?);-550 to -500;41.992798;12.092428
302757;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302758;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302759;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302761;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302763;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302764;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302765;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302766;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302769;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302770;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302771;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302774;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302775;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302776;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302777;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302779;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302781;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI (?);-550 to -500;41.992798;12.092428
302783;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302784;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI (?);-550 to -500;41.992798;12.092428
302785;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302788;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI (?);-550 to -500;41.992798;12.092428
302791;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302794;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302795;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI (?);-550 to -500;41.992798;12.092428
302799;AMPHORA, NECK FRAGMENTS;ATHENS, ACROPOLIS;-550 to -500;37.971422;23.726167
302800;AMPHORA, NECK FRAGMENTS;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302802;AMPHORA, NECK FRAGMENT;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302804;AMPHORA, NECK;ITALY, PALESTRINA;-550 to -500;41.8355197906494;12.8889870643616
302805;AMPHORA, NECK FRAGMENT;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302808;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302818;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302820;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302823;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302824;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302826;AMPHORA B;ITALY, ORVIETO;-550 to -500;42.718642;12.114315
302827;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302828;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302829;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302830;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302838;AMPHORA, NECK;SICILY, AGRIGENTO;-550 to -500;37.311199;13.576784
302839;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302840;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302841;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302844;AMPHORA B;RHODES, IALYSOS;-550 to -500;36.4;28.16667
302858;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302861;AMPHORA B;ITALY, CAPUA;-550 to -500;41.100278;14.221244
302880;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302908;AMPHORA, NECK FRAGMENTS;ATHENS, ACROPOLIS;-550 to -500;37.971422;23.726167
302910;AMPHORA, NECK;ITALY, APULIA;-550 to -500;41.25;16.25
302916;AMPHORA, NECK;ITALY, ORVIETO;-550 to -500;42.718642;12.114315
302917;AMPHORA, NECK;ITALY, ORVIETO (?);-550 to -500;42.717171;12.10499
302918;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302919;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302921;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302925;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302926;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302927;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302940;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302941;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302942;AMPHORA, NECK;ITALY, FALERII;-550 to -500;42.227056;12.446222
302943;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302944;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302945;AMPHORA, NECK;ITALY, CHIUSI;-550 to -500;43.016948;11.948318
302947;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
302952;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302953;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302954;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
302955;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302956;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302957;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302959;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302960;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302961;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302962;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
302963;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302995;AMPHORA B;ATHENS, ACROPOLIS;-550 to -500;37.971422;23.726167
302996;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
302997;AMPHORA B;AEGINA;-550 to -500;37.75;23.4333
303006;AMPHORA B;GREECE, LOCRIS;-550 to -500;38.539573;23.280029
303007;AMPHORA B;GREECE, LOCRIS;-550 to -500;38.539573;23.280029
303009;AMPHORA, NECK;ITALY, NOLA;-550 to -500;40.930481;14.52847
303016;AMPHORA A;ITALY, BOLOGNA;-550 to -500;44.504822;11.34516
303017;AMPHORA A;SICILY, AGRIGENTO;-550 to -500;37.311199;13.576784
303019;AMPHORA, NECK;THRACE, DUVANLIJ;-550 to -500;42.370276;24.722157
303026;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
303027;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
303030;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
303031;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
303034;AMPHORA, NECK;RHODES, CAMIROS;-500 to -450;36.336562;27.919521
303059;AMPHORA, NECK;ITALY;-500 to -450;42.8333;12.8333
303061;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
303071;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
303072;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-575 to -525;42.421429;11.702499
303074;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
303209;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303375;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
303388;AMPHORA, NECK;ITALY, NOLA;-550 to -500;40.930481;14.52847
303390;AMPHORA, NECK FRAGMENT;SICILY, SELINUS;-550 to -500;37.583902;12.809372
303395;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303397;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303405;AMPHORA, NECK;ITALY, CUMAE;-550 to -500;40.847093;14.056149
303410;AMPHORA B;SICILY, AGRIGENTO;-550 to -500;37.311199;13.576784
303411;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303415;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303416;AMPHORA, NECK FRAGMENT;ATHENS, AGORA;-550 to -500;37.995486;23.731327
303434;AMPHORA, NECK;RHODES;-550 to -500;36.2002792886862;27.9592194511287
303436;AMPHORA, NECK;ITALY, TARANTO;-550 to -500;40.47611;17.22972
303439;AMPHORA, NECK;ITALY, CAPUA;-550 to -500;41.100278;14.221244
303440;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303441;AMPHORA, NECK;RHODES, IALYSOS;-550 to -500;36.4;28.16667
303442;AMPHORA, NECK;ITALY, CAPUA;-550 to -500;41.100278;14.221244
303448;AMPHORA, NECK;RHODES, IALYSOS;-550 to -500;36.4;28.16667
303452;AMPHORA, NECK;ITALY, POPULONIA;-550 to -500;42.989449;10.49124
303453;AMPHORA, NECK;SICILY, GELA;-550 to -500;37.07117;14.248967
303454;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303458;AMPHORA, NECK;ITALY;-550 to -500;42.8333;12.8333
303461;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303465;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303466;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303468;AMPHORA, NECK;SICILY, GELA;-550 to -500;37.07117;14.248967
303469;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
303474;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303479;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303487;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303488;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303489;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303491;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303492;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303493;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
303495;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
305005;AMPHORA, NECK;ATHENS;-600 to -550;37.976173;23.72519
305061;AMPHORA, NECK;ATTICA, MARATHON;-600 to -550;38.1499996185303;23.966667175293
305063;AMPHORA, NECK FRAGMENT;EGYPT, NAUCRATIS;-600 to -550;30.954058;30.522766
305065;AMPHORA;ATHENS;-600 to -550;37.976173;23.72519
305066;AMPHORA B;ITALY, VEII;-600 to -550;42.019585;12.393179
305067;AMPHORA FRAGMENT;ATHENS, AGORA;-600 to -550;37.995486;23.731327
305068;AMPHORA FRAGMENTS;ATHENS, AGORA;-600 to -550;37.995486;23.731327
305069;AMPHORA FRAGMENTS;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
305113;AMPHORA;ITALY, ETRURIA, CERVETERI;-600 to -550;41.992798;12.092428
305115;AMPHORA;DELOS, RHENEIA;-600 to -550;37.407051;25.229244
305116;AMPHORA;DELOS, RHENEIA;-600 to -550;37.407051;25.229244
305117;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-600 to -550;41.992798;12.092428
305118;AMPHORA, NECK;DELOS, RHENEIA;-600 to -550;37.407051;25.229244
305119;AMPHORA, NECK FRAGMENT;ATHENS, AGORA;-600 to -550;37.995486;23.731327
305120;AMPHORA, NECK FRAGMENT;ATHENS, AGORA;-600 to -550;37.995486;23.731327
305266;AMPHORA, NECK (?) FRAGMENT;ATHENS, AGORA;-600 to -550;37.995486;23.731327
305277;AMPHORA;ATHENS;-600 to -550;37.976173;23.72519
305476;AMPHORA, NECK;ATHENS;-525 to -475;37.976173;23.72519
305509;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
305907;AMPHORA, NECK;ITALY, CUMAE;-525 to -475;40.847093;14.056149
305908;AMPHORA, NECK;ITALY, CUMAE;-525 to -475;40.847093;14.056149
305911;AMPHORA, NECK;ITALY, CASTEL CAMPANILE;-525 to -475;41.956682;12.194138
305914;AMPHORA, NECK;ITALY, CAPUA;-525 to -475;41.100278;14.221244
305915;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
305922;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
305924;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
305925;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
305926;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
305927;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
305931;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
305934;AMPHORA, NECK;ITALY, CASTEL CAMPANILE;-525 to -475;41.956682;12.194138
305935;AMPHORA, NECK;ITALY, LOCRI;-525 to -475;38.233589;16.263651
305943;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
305945;AMPHORA, NECK;ITALY, FALERII;-525 to -475;42.227056;12.446222
305948;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
305952;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
305954;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-525 to -475;41.992798;12.092428
305955;AMPHORA, NECK;ITALY, FALERII;-525 to -475;42.227056;12.446222
305958;AMPHORA, NECK;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
305960;AMPHORA, NECK;ITALY, CUMAE;-525 to -475;40.847093;14.056149
305962;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA (?);-525 to -475;42.254315;11.759148
305964;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
305968;AMPHORA, NECK;SICILY, MEGARA HYBLAEA;-525 to -475;37.203717;15.181777
305969;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-525 to -475;41.992798;12.092428
305970;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-525 to -475;41.992798;12.092428
305973;AMPHORA, NECK;ITALY, VIGNANELLO;-525 to -475;42.383338;12.277222
305974;AMPHORA, NECK;SICILY, GELA;-525 to -475;37.07117;14.248967
305975;AMPHORA, NECK;ITALY, FALERII;-525 to -475;42.227056;12.446222
305976;AMPHORA, NECK;SICILY, SYRACUSE, NECROPOLI DI GIARDINIO SPAGNA;-525 to -475;37.0723;15.282497
305983;AMPHORA, NECK;ITALY, FALERII;-525 to -475;42.227056;12.446222
305985;AMPHORA, NECK;SICILY, GELA;-525 to -475;37.07117;14.248967
305986;AMPHORA, NECK;SPAIN, AMPURIAS;-525 to -475;42.131426;3.12222
305991;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
305994;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
305997;AMPHORA, NECK;ITALY, RUVO;-525 to -475;41.117642;16.486015
305999;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-525 to -475;41.992798;12.092428
306001;AMPHORA, NECK;ITALY, FALERII;-525 to -475;42.227056;12.446222
306002;AMPHORA, NECK;ITALY, FALERII;-525 to -475;42.227056;12.446222
306003;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
